Date,Time(UT),Lat,Long,Depth,Mag,Region and Comment
1/13/10,5:00:57,50.29,-130.17,10.0g ,3.3Mw ,200 km W of Pt. Hardy
1/13/10,2:22:20,48.66,-128.88,10.0g ,3.5Mw ,223 km W of Tofino
1/12/10,21:51:45,48.67,-128.89,10.0g ,4.4Mw ,223 km W of Tofino
1/12/10,19:20:22,60.06,-139.37,5.0g ,3.8ML ,86 km N of Yakutat
1/12/10,7:56:05,51.36,-131.15,10.0g ,3.5Mw ,215 km SSE of Sandspit
1/11/10,23:52:55,51.41,-130.87,10.0g ,3.4Mw ,206 km WSW of Bella Bella
1/11/10,3:59:21,51.93,-131.37,20.0g ,3.3ML ,149 km SSE of Sandspit
1/11/10,1:26:10,50.71,-130.45,10.0g ,3.4Mw ,213 km W of Pt. Hardy
1/11/10,1:25:18,50.71,-130.4,10.0g ,3.5Mw ,210 km W of Pt. Hardy
1/8/10,23:18:21,71.03,-89.57,18.0g ,3.0MN ,144 km NE from Thom Bay
1/8/10,17:01:01,66.85,-136.1,10.0g ,4.2Mw ,97 km WSW of Fort McPherson
1/8/10,9:21:11,49,-129.16,10.0g ,3.6Mw ,227 km SW of Pt. Hardy
1/7/10,19:39:06,49.02,-128.98,10.0g ,3.3Mw ,218 km SW of Pt. Hardy
1/7/10,4:21:35,58.71,-136.37,1.0g ,3.3ML ,78 km WSW of Haines
1/6/10,0:15:22,63.54,-129.02,10.0g ,3.5ML ,226 km SW of Norman Wells
1/5/10,21:20:41,63.28,-145.3,5.0g ,3.1ML ,208 km ESE of Fairbanks
1/5/10,0:44:59,48.99,-128.94,10.0g ,3.1Mw ,219 km WSW of Gold R.
1/4/10,8:33:01,48.87,-129.47,10.0g ,3.3Mw ,251 km SW of Pt. Hardy
1/4/10,3:47:19,66.93,-135.86,20.0g ,3.0ML ,84 km WSW of Fort McPherson
1/3/10,13:41:10,65.54,-134.94,20.0g ,3.0ML ,212 km SSW of Fort McPherson
1/3/10,7:34:26,48.9,-129.32,10.0g ,3.3Mw ,242 km SW of Pt. Hardy
1/2/10,22:33:10,49.45,-127.52,10.0g ,3.0Mw ,105 km W of Gold R.
1/2/10,20:51:46,50.6,-130.3,10.0g ,3.3Mw ,203 km W of Pt. Hardy
1/2/10,4:54:50,50.65,-130.4,10.0g ,3.3Mw ,210 km W of Pt. Hardy
1/1/10,21:36:21,66.63,-130.96,5.0g ,3.0ML ,175 km ESE of Fort McPherson
12/31/09,23:41:11,48.85,-129.26,10.0g ,3.5Mw ,244 km SW of Pt. Hardy
12/31/09,19:12:57,58.75,-137.7,5.0g ,3.0ML ,119 km ESE of Yakutat
12/31/09,8:31:43,63.73,-128.51,1.0g ,3.3ML ,196 km SW of Norman Wells
12/31/09,4:17:10,57.1,-141.82,15.0g ,3.1ML ,279 km SW of Yakutat
12/30/09,23:58:09,65.98,-52.69,18.0g ,3.7ML ,West coast of Greenland. 
12/30/09,14:51:26,69.66,-143.79,1.0g ,3.4ML ,185 km E of Prudhoe Bay
12/27/09,20:52:54,74.88,-72.32,18.0g ,3.7ML ,BAFFIN BAY SEISMIC ZONE. 
12/26/09,23:24:57,79.39,-116.36,18.0g ,3.5ML ,280 km W from Isachsen
12/26/09,9:21:07,62.81,-130.43,10.0g ,3.2ML ,311 km NNW of Watson Lk.
12/25/09,11:23:42,63.89,-87.14,18.0g ,3.0MN ,190 km E from Chesterfield Inlet
12/23/09,23:57:36,59.12,-137.9,1.0g ,3.0ML ,92 km E of Yakutat
12/23/09,8:08:31,50.55,-130.37,10.0g ,4.2Mw ,208 km W of Pt. Hardy
12/22/09,6:33:34,50.56,-130.35,10.0g ,3.0Mw ,207 km W of Pt. Hardy
12/16/09,14:49:54,52,-131.32,20.0g ,4.3Mw ,142 km SSE of Sandspit
12/15/09,15:55:45,48.85,-129.09,10.0g ,3.4Mw ,234 km W of Tofino
12/15/09,7:51:41,49.45,-127.83,10.0g ,3.2Mw ,127 km W of Gold R.
12/14/09,21:44:29,47.39,-129.13,10.0g ,3.6Mw ,308 km WSW of Tofino
12/14/09,21:03:19,62.09,-127.7,5.0g ,3.0ML ,226 km NNE of Watson Lk.
12/13/09,22:00:49,42.55,-74.11,5.0g ,3.2MN ,New York State
12/13/09,17:44:51,49.46,-130.1,10.0g ,3.0Mw ,236 km WSW of Pt. Hardy
12/13/09,4:51:06,74.27,-73.04,18.0g ,3.0ML ,BAFFIN BAY SEISMIC ZONE. 
12/9/09,6:42:48,49.25,-130.07,10.0g ,3.0Mw ,249 km WSW of Pt. Hardy
12/8/09,12:43:30,48.82,-128.75,10.0g ,3.4Mw ,209 km W of Tofino
12/8/09,9:21:47,63.34,-145.16,5.0g ,3.0ML ,207 km ESE of Fairbanks
12/5/09,9:14:52,67.03,-142.73,10.0g ,4.5Mw ,332 km ENE of Fairbanks
12/4/09,0:13:36,63.48,-145.16,15.0g ,3.1ML ,194 km ESE of Fairbanks
12/3/09,14:29:07,49.31,-129.38,10.0g ,3.0Mw ,209 km SW of Pt. Hardy
12/3/09,6:43:24,72.43,-71.63,18.0g ,4.5MN ,215 km E from Pond Inlet
12/3/09,6:09:02,64.72,-133.12,1.0g ,3.3ML ,307 km W of Norman Wells
12/1/09,14:50:51,62.89,-124.62,1.0g ,3.4ML ,214 km WNW of Fort Simpson
11/29/09,2:41:27,51.96,-131.47,20.0g ,3.0ML ,146 km SSE of Sandspit
11/28/09,4:53:44,49.06,-129.87,10.0g ,3.5Mw ,253 km WSW of Pt. Hardy
11/27/09,23:41:35,50.57,-130.25,10.0g ,3.0Mw ,200 km W of Pt. Hardy
11/27/09,23:18:21,68.26,-136.75,30.0g ,3.4ML ,133 km WNW of Fort McPherson
11/27/09,19:31:40,58.55,-137.15,1.0g ,3.3ML ,126 km WSW of Haines
11/27/09,0:42:23,50.56,-130.29,10.0g ,3.1Mw ,203 km W of Pt. Hardy
11/26/09,20:08:38,49.06,-127.6,10.0g ,3.2Mw ,123 km W of Tofino
11/25/09,22:48:56,49.1,-127.94,10.0g ,3.1Mw ,147 km W of Tofino
11/25/09,13:36:09,51.83,-131.53,20.0g ,3.0ML ,159 km SSE of Sandspit
11/25/09,10:43:06,50.58,-130.28,10.0g ,3.3Mw ,202 km W of Pt. Hardy
11/25/09,5:48:47,50.32,-130.2,10.0g ,3.4Mw ,201 km W of Pt. Hardy
11/25/09,5:01:44,58.94,-137.92,1.0g ,3.0ML ,97 km ESE of Yakutat
11/24/09,19:40:08,49.27,-129.52,10.0g ,3.3Mw ,219 km SW of Pt. Hardy
11/24/09,10:39:03,49.22,-127.92,10.0g ,3.2Mw ,141 km WSW of Gold R.
11/24/09,0:13:01,51.86,-131.93,20.0g ,3.6ML ,155 km S of Sandspit
11/23/09,21:36:25,63.15,-143.45,1.0g ,3.9ML ,223 km WSW of Dawson
11/22/09,15:33:14,51.87,-131.8,20.0g ,3.1ML ,153 km S of Sandspit
11/22/09,11:30:56,57.94,-138.55,1.0g ,3.4ML ,159 km SE of Yakutat
11/21/09,9:30:08,58.97,-137.7,1.0g ,3.1ML ,108 km E of Yakutat
11/21/09,2:08:14,79.86,-111.4,18.0g ,4.9ML ,Arctic Ocean. 
11/21/09,0:50:46,59.17,-71.74,18.0g ,3.3MN ,117 km NW from Tasiujaq
11/19/09,17:02:19,51.9,-131.37,20.0g ,3.0ML ,152 km SSE of Sandspit
11/19/09,12:38:55,51.93,-131.85,20.0g ,3.0ML ,147 km S of Sandspit
11/19/09,12:23:12,51.88,-131.81,20.0g ,3.0ML ,152 km S of Sandspit
11/19/09,9:56:20,51.79,-131.79,20.0g ,3.1ML ,162 km S of Sandspit
11/19/09,9:39:10,51.78,-131.74,20.0g ,3.8ML ,163 km S of Sandspit
11/19/09,0:45:45,51.9,-131.92,20.0g ,3.0ML ,149 km S of Sandspit
11/18/09,18:29:06,51.96,-131.27,20.0g ,3.5ML ,148 km SSE of Sandspit
11/18/09,10:33:02,51.98,-131.58,20.0g ,3.8ML ,141 km S of Sandspit
11/18/09,8:06:02,51.79,-132.04,20.0g ,4.1ML ,163 km S of Sandspit
11/18/09,3:16:34,51.81,-131.68,20.0g ,4.6Mw ,160 km S of Sandspit
11/18/09,2:14:05,52,-131.55,20.0g ,3.3ML ,140 km SSE of Sandspit
11/18/09,1:39:52,51.9,-131.66,20.0g ,3.8ML ,150 km S of Sandspit
11/17/09,20:15:00,51.88,-131.93,20.0g ,3.6ML ,152 km S of Sandspit
11/17/09,19:52:41,51.88,-131.84,20.0g ,3.6ML ,152 km S of Sandspit
11/17/09,19:04:11,51.87,-131.74,20.0g ,4.7Mw ,154 km S of Sandspit
11/17/09,16:40:09,51.96,-131.2,20.0g ,3.0ML ,149 km SSE of Sandspit
11/17/09,16:36:45,51.79,-131.78,20.0g ,3.7ML ,162 km S of Sandspit
11/17/09,16:26:21,51.82,-131.64,20.0g ,4.6ML ,159 km S of Sandspit
11/17/09,15:54:27,51.91,-131.83,20.0g ,3.8ML ,149 km S of Sandspit
11/17/09,15:37:39,51.89,-131.78,20.0g ,5.9Mw ,151 km S of Sandspit
11/17/09,15:30:41,51.82,-131.78,20.0g ,6.5Mw ,158 km S of Sandspit
11/17/09,8:03:38,50.47,-130.12,10.0g ,3.4Mw ,192 km W of Pt. Hardy
11/17/09,3:11:43,73.75,-73.12,18.0g ,4.4ML ,BAFFIN BAY SEISMIC ZONE. 
11/17/09,2:09:06,51.36,-131.17,10.0g ,3.4Mw ,215 km SSE of Sandspit
11/16/09,6:11:19,70.68,-61.13,18.0g ,3.1ML ,Baffin Bay. 
11/14/09,9:17:19,55.19,-134.55,20.0g ,3.0ML ,202 km WNW of Masset
11/14/09,8:19:53,50.57,-130.39,10.0g ,3.0Mw ,210 km W of Pt. Hardy
11/14/09,0:27:01,55.36,-135.49,10.0g ,3.4ML ,188 km S of Sitka
11/13/09,22:32:55,66.7,-135.63,1.0g ,3.7ML ,97 km WSW of Fort McPherson
11/13/09,21:08:24,50.57,-130.34,10.0g ,3.2Mw ,206 km W of Pt. Hardy
11/12/09,5:07:49,50.46,-130.07,10.0g ,3.1Mw ,189 km W of Pt. Hardy
11/12/09,2:55:43,63.4,-145.35,15.0g ,3.5ML ,196 km ESE of Fairbanks
11/11/09,21:28:36,48.83,-128.9,10.0g ,3.5Mw ,220 km W of Tofino
11/11/09,18:24:42,79.41,-113.72,18.0g ,3.2ML ,Arctic Ocean. 
11/11/09,12:01:01,49.06,-129.22,10.0g ,3.3Mw ,223 km SW of Pt. Hardy
11/11/09,5:00:11,48.91,-128.74,10.0g ,3.2Mw ,207 km W of Tofino
11/10/09,20:51:05,49.26,-129.31,10.0g ,3.2Mw ,210 km SW of Pt. Hardy
11/10/09,3:48:20,48.94,-129.01,10.0g ,3.2Mw ,226 km WSW of Gold R.
11/9/09,18:26:20,64.99,-133.74,10.0g ,3.6ML ,274 km SSE of Fort McPherson
11/9/09,4:07:06,57.7,-132.5,1.0g ,3.5ML ,131 km ESE of Juneau
11/8/09,20:54:44,54.84,-132.55,20.0g ,4.2ML ,95 km NNW of Masset
11/8/09,20:18:33,54.9,-132.57,20.0g ,3.2ML ,101 km NNW of Masset
11/8/09,11:08:29,57.39,-137.05,1.0g ,3.1ML ,110 km W of Sitka
11/8/09,11:08:08,50.68,-130.36,10.0g ,3.4Mw ,207 km W of Pt. Hardy
11/7/09,14:07:46,66.86,-135.39,1.0g ,4.2ML ,77 km WSW of Fort McPherson
11/7/09,1:58:37,50.66,-130.31,10.0g ,3.5Mw ,204 km W of Pt. Hardy
11/6/09,10:19:52,57.45,-140.51,10.0g ,4.3Mw ,212 km SSW of Yakutat
11/5/09,21:01:29,50.21,-129.99,10.0g ,3.3Mw ,189 km W of Pt. Hardy
11/2/09,9:32:39,65.37,-134.06,5.0g ,3.0ML ,230 km S of Fort McPherson
11/2/09,3:16:44,46.11,-74.7,18.0g ,3.4MN ,8 km W from Saint-Jovite
11/1/09,8:33:20,49.04,-128.38,10.0g ,3.0Mw ,179 km W of Tofino
10/31/09,23:32:14,71.97,-73.28,18.0g ,3.2MN ,180 km SE from Pond Inlet
10/31/09,17:26:28,50.07,-130.27,10.0g ,4.1Mw ,214 km WSW of Pt. Hardy
10/31/09,9:25:16,79.96,-112.88,18.0g ,3.1ML ,Arctic Ocean. 
10/30/09,21:34:24,49.07,-128.25,10.0g ,3.2Mw ,170 km WSW of Gold R.
10/30/09,6:43:27,49.09,-128.33,10.0g ,3.1Mw ,174 km WSW of Gold R.
10/29/09,14:51:55,51.83,-131.84,20.0g ,3.4ML ,158 km S of Sandspit
10/29/09,8:09:51,64.32,-90.27,18.0g ,3.4MN ,112 km N from Chesterfield Inlet
10/28/09,23:56:25,48.8,-129.12,10.0g ,3.4Mw ,237 km W of Tofino
10/28/09,9:14:34,62.08,-124.08,5.0g ,3.1ML ,152 km W of Fort Simpson
10/24/09,19:24:10,48.75,-128.97,10.0g ,3.2Mw ,227 km W of Tofino
10/24/09,3:57:42,50.54,-130.28,10.0g ,3.0Mw ,202 km W of Pt. Hardy
10/23/09,18:24:13,49.25,-127.95,10.0g ,3.1Mw ,142 km WSW of Gold R.
10/23/09,15:17:47,52.4,-131.87,20.0g ,3.0ML ,94 km S of Sandspit
10/23/09,10:34:38,48.8,-128.79,10.0g ,3.4Mw ,213 km W of Tofino
10/22/09,18:13:39,49.12,-128.04,10.0g ,3.0Mw ,153 km WSW of Gold R.
10/22/09,16:16:04,48.73,-129.05,10.0g ,3.4Mw ,233 km W of Tofino
10/22/09,13:03:04,49.27,-127.89,10.0g ,3.0Mw ,137 km WSW of Gold R.
10/21/09,13:12:33,50.6,-130.35,10.0g ,3.2Mw ,207 km W of Pt. Hardy
10/21/09,12:43:38,50.55,-130.25,10.0g ,3.2Mw ,200 km W of Pt. Hardy
10/21/09,12:36:33,50.55,-130.28,10.0g ,3.2Mw ,202 km W of Pt. Hardy
10/21/09,2:39:16,47.43,-128.84,10.0g ,3.6Mw ,289 km WSW of Tofino
10/18/09,18:57:29,51.37,-131,10.0g ,3.0Mw ,216 km SSE of Sandspit
10/18/09,13:23:46,41.9,-55.15,18.0g ,3.4ML ,Atlantic Ocean
10/18/09,6:08:15,50.5,-130.22,10.0g ,3.8Mw ,199 km W of Pt. Hardy
10/17/09,19:11:29,48.82,-129.77,10.0g ,3.4Mw ,269 km SW of Pt. Hardy
10/16/09,8:23:43,50.06,-127.98,21.9* ,3.2ML ,81 km SW of Pt. Hardy
10/16/09,7:34:50,47.54,-129.13,10.0g ,4.0Mw ,297 km WSW of Tofino
10/16/09,7:03:19,56.49,-122.41,30.0g ,3.0ML ,99 km W of Fort St. John
10/16/09,2:24:38,48.8,-128.86,10.0g ,3.3Mw ,218 km W of Tofino
10/16/09,1:24:56,47.99,-128.23,10.0g ,3.4Mw ,214 km WSW of Tofino
10/15/09,10:37:52,49.36,-127.62,10.0g ,4.0Mw ,115 km WSW of Gold R.
10/14/09,18:33:03,67.56,-142.09,1.0g ,3.7ML ,326 km W of Fort McPherson
10/13/09,10:17:00,50.44,-130.23,10.0g ,3.1Mw ,200 km W of Pt. Hardy
10/13/09,7:14:00,50.4,-130.29,10.0g ,3.0Mw ,205 km W of Pt. Hardy
10/12/09,21:58:52,50.7,-130.36,10.0g ,3.0Mw ,207 km W of Pt. Hardy
10/12/09,20:36:35,50.6,-130.34,10.0g ,3.0Mw ,206 km W of Pt. Hardy
10/12/09,11:10:03,50.47,-130.2,10.0g ,4.4Mw ,198 km W of Pt. Hardy
10/11/09,17:17:57,61.83,-126.21,1.0g ,3.2ML ,237 km ENE of Watson Lk.
10/11/09,8:40:40,61.69,-126.18,1.0g ,3.1ML ,225 km ENE of Watson Lk.
10/10/09,7:56:23,55.47,-134.66,1.0g ,3.2ML ,180 km SSE of Sitka
10/10/09,5:21:11,61.89,-126.26,1.0g ,3.3ML ,240 km NE of Watson Lk.
10/9/09,20:03:21,61.88,-126.32,5.0g ,3.5ML ,237 km NE of Watson Lk.
10/9/09,19:29:49,61.88,-126.26,1.0g ,3.4ML ,239 km NE of Watson Lk.
10/9/09,18:42:44,52.86,-132.41,20.0g ,3.3ML ,58 km WSW of Sandspit
10/9/09,6:29:12,49.48,-129.45,10.0g ,3.2Mw ,199 km WSW of Pt. Hardy
10/8/09,20:23:18,59.9,-142.24,5.0g ,3.2ML ,169 km WNW of Yakutat
10/8/09,20:09:07,48.96,-130.26,10.0g ,3.3Mw ,281 km WSW of Pt. Hardy
10/7/09,23:24:56,50.5,-130.14,10.0g ,3.6Mw ,193 km W of Pt. Hardy
10/7/09,17:56:26,61.79,-126.22,1.0g ,3.5ML ,232 km ENE of Watson Lk.
10/6/09,22:06:45,50.9,-130.76,10.0g ,3.0Mw ,229 km WSW of Bella Bella
10/3/09,15:27:57,65.53,-136.45,20.0g ,3.6ML ,216 km ENE of Dawson
10/3/09,6:04:32,45.97,-77.02,18.0g ,3.1MN ,18 km NE from Pembroke
10/2/09,10:15:41,49.39,-129.35,10.0g ,3.0Mw ,201 km SW of Pt. Hardy
10/2/09,4:39:58,49.01,-128.97,10.0g ,3.1Mw ,218 km SW of Pt. Hardy
10/2/09,3:52:02,62.27,-124.51,10.0g ,3.6ML ,179 km W of Fort Simpson
10/2/09,2:17:50,64.82,-87.01,18.0g ,3.4MN ,Wager Bay region
10/1/09,22:31:15,48.02,-128.27,10.0g ,3.3Mw ,214 km WSW of Tofino
10/1/09,18:32:19,48.84,-128.83,10.0g ,3.2Mw ,215 km W of Tofino
10/1/09,3:10:05,47.19,-123.26,55.3* ,3.3ML ,84 km WSW of Seattle
9/30/09,17:51:43,51.11,-131.06,10.0g ,3.1Mw ,234 km WSW of Bella Bella
9/30/09,5:25:55,51,-130.58,10.0g ,3.0Mw ,213 km WSW of Bella Bella
9/29/09,11:35:00,48.99,-112.95,1.0g ,3.2ML ,79 km SSW of Lethbridge
9/29/09,10:18:49,64.87,-139.15,10.0g ,3.0ML ,91 km NNE of Dawson
9/29/09,9:06:37,48.87,-129.11,10.0g ,3.1Mw ,235 km W of Tofino
9/28/09,17:19:16,63.69,-146.23,5.0g ,3.4ML ,145 km SE of Fairbanks
9/28/09,6:10:30,63.45,-129.07,15.0g ,3.2ML ,236 km SW of Norman Wells
9/27/09,19:44:28,59.75,-141.4,1.0g ,3.3ML ,119 km WNW of Yakutat
9/26/09,20:17:25,49.11,-128.03,10.0g ,3.9Mw ,153 km WSW of Gold R.
9/26/09,11:33:57,62.19,-124.15,5.0g ,3.2ML ,158 km W of Fort Simpson
9/25/09,23:51:23,66.6,-130.94,10.0g ,3.2ML ,177 km ESE of Fort McPherson
9/25/09,23:01:33,66.64,-130.91,1.0g ,4.2Mw ,176 km ESE of Fort McPherson
9/25/09,22:24:29,66.74,-130.88,1.0g ,4.2Mw ,172 km E of Fort McPherson
9/25/09,4:26:36,67.91,-134.58,5.0g ,3.4ML ,52 km NNW of Fort McPherson
9/24/09,20:58:50,74.02,-71.34,18.0g ,3.0ML ,BAFFIN BAY SEISMIC ZONE. 
9/24/09,9:56:25,55.67,-135.3,20.0g ,3.4ML ,153 km S of Sitka
9/24/09,7:40:29,55.67,-135.41,20.0g ,3.6ML ,153 km S of Sitka
9/23/09,21:40:38,64.65,-65.3,18.0g ,3.2MN ,168 km S from Pangnirtung
9/22/09,21:38:40,48.11,-128.18,10.0g ,3.0Mw ,202 km WSW of Tofino
9/21/09,21:15:10,50.68,-130.52,10.0g ,3.0Mw ,218 km W of Pt. Hardy
9/20/09,17:53:54,48.81,-128.15,10.0g ,3.0Mw ,167 km W of Tofino
9/20/09,5:26:07,47.96,-128.3,10.0g ,3.2Mw ,220 km WSW of Tofino
9/19/09,22:24:30,59.15,-135.22,1.0g ,3.4ML ,4 km NNE of Haines
9/18/09,12:34:55,48.05,-128.17,10.0g ,3.4Mw ,206 km WSW of Tofino
9/18/09,12:30:52,48.83,-129.38,10.0g ,3.5Mw ,251 km SW of Pt. Hardy
9/17/09,16:01:02,57.46,-52.48,18.0g ,3.8ML ,LABRADOR SEA SEISMIC ZONE. 
9/17/09,13:40:15,64.77,-140.25,1.0g ,3.0ML ,88 km NW of Dawson
9/17/09,11:32:46,48.9,-129.41,10.0g ,3.2Mw ,246 km SW of Pt. Hardy
9/17/09,9:21:06,64.75,-140.73,5.0g ,3.3ML ,99 km WNW of Dawson
9/16/09,8:12:49,48,-128.15,10.0g ,3.0Mw ,208 km WSW of Tofino
9/15/09,22:50:08,49.11,-129.21,10.0g ,3.1Mw ,218 km SW of Pt. Hardy
9/14/09,7:01:38,54.73,-138.34,10.0g ,3.1ML ,319 km SW of Sitka
9/13/09,23:12:47,73.58,-91.88,18.0g ,3.0MN ,154 km SE from Resolute
9/12/09,23:18:01,51.03,-130.57,10.0g ,3.2Mw ,210 km WSW of Bella Bella
9/12/09,23:02:51,50.99,-130.54,10.0g ,3.1Mw ,211 km WSW of Bella Bella
9/12/09,3:44:25,65.07,-86.31,18.0g ,3.1MN ,164 km S from Repulse Bay
9/12/09,3:40:33,65.04,-86.28,18.0g ,3.3MN ,167 km S from Repulse Bay
9/10/09,23:30:08,51.18,-130.55,10.0g ,3.2Mw ,199 km WSW of Bella Bella
9/10/09,11:29:26,47.99,-128.29,10.0g ,3.1Mw ,217 km WSW of Tofino
9/10/09,1:03:29,62.85,-143.56,5.0g ,3.0ML ,240 km ENE of Valdez
9/9/09,13:38:20,51.38,-130.87,10.0g ,3.1Mw ,207 km WSW of Bella Bella
9/7/09,6:56:58,48.07,-128.19,10.0g ,3.3Mw ,206 km WSW of Tofino
9/6/09,18:18:23,48.91,-129.14,10.0g ,3.8Mw ,234 km SW of Pt. Hardy
9/5/09,6:55:10,59.29,-136.37,5.0g ,3.1ML ,67 km W of Haines
9/5/09,4:55:52,51.45,-131.12,10.0g ,3.2Mw ,206 km SSE of Sandspit
9/5/09,3:32:25,51.31,-130.86,10.0g ,3.0Mw ,211 km WSW of Bella Bella
9/4/09,4:04:08,59.04,-137.29,1.0g ,3.9ML ,117 km W of Haines
9/4/09,3:48:35,59.03,-137.29,1.0g ,3.2ML ,118 km W of Haines
9/3/09,16:11:45,66.89,-65.95,18.0g ,3.3MN ,84 km N from Pangnirtung
8/30/09,7:26:07,70.39,-95.87,12.0g ,4.3Mw ,132 km NW from Taloyoak
8/29/09,11:31:49,51.22,-131.14,10.0g ,3.0Mw ,230 km SSE of Sandspit
8/27/09,23:00:05,48.91,-128.93,10.0g ,3.3Mw ,221 km W of Tofino
8/27/09,17:57:04,51.46,-131.24,10.0g ,3.3Mw ,202 km SSE of Sandspit
8/27/09,17:55:18,51.44,-131.15,10.0g ,4.1Mw ,207 km SSE of Sandspit
8/27/09,1:25:36,48.75,-128.53,10.0g ,3.1Mw ,196 km W of Tofino
8/26/09,6:22:11,48.94,-129.38,10.0g ,3.2Mw ,241 km SW of Pt. Hardy
8/26/09,5:31:15,48.91,-129.32,10.0g ,3.2Mw ,241 km SW of Pt. Hardy
8/26/09,5:24:30,48.93,-129.42,10.0g ,3.4Mw ,244 km SW of Pt. Hardy
8/25/09,7:41:36,66.13,-135.4,20.0g ,3.8ML ,151 km SW of Fort McPherson
8/24/09,12:14:22,67.54,-135.74,20.0g ,3.0ML ,57 km W of Fort McPherson
8/22/09,6:06:15,66.19,-94.25,18.0g ,3.9MN ,225 km N from Baker Lake
8/22/09,5:46:13,62.91,-148.18,15.0g ,3.7ML ,208 km NE of Anchorage
8/22/09,5:35:59,61.37,-139.81,1.0g ,3.1ML ,140 km WNW of Haines Jct.
8/19/09,16:02:32,47.98,-128.17,10.0g ,3.1Mw ,210 km WSW of Tofino
8/18/09,6:25:41,50.92,-130.58,10.0g ,3.3Mw ,218 km WSW of Bella Bella
8/16/09,3:50:22,56.58,-122.22,2.8* ,3.4ML ,92 km WNW of Fort St. John
8/14/09,22:42:32,50.07,-130.09,10.0g ,3.0Mw ,202 km WSW of Pt. Hardy
8/14/09,21:18:03,47.55,-115.95,1.0g ,3.0ML ,106 km E of Spokane
8/14/09,17:22:18,50.09,-130.19,10.0g ,3.4Mw ,207 km WSW of Pt. Hardy
8/14/09,13:32:20,50.05,-130.16,10.0g ,3.2Mw ,207 km WSW of Pt. Hardy
8/12/09,6:25:34,50.44,-130.13,10.0g ,3.0Mw ,194 km W of Pt. Hardy
8/12/09,0:43:23,63.08,-123.84,10.0g ,3.0ML ,197 km WNW of Fort Simpson
8/7/09,11:32:46,60.63,-58.58,18.0g ,3.8ML ,LABRADOR SEA SEISMIC ZONE. 
8/7/09,9:43:25,51.06,-101.84,1.0g ,3.6ML ,74 km NNE of Esterhazy
8/7/09,1:23:28,61.04,-59.82,18.0g ,3.4ML ,LABRADOR SEA SEISMIC ZONE. 
8/6/09,22:39:37,50.52,-130.37,10.0g ,4.2Mw ,209 km W of Pt. Hardy
8/6/09,21:48:48,62.13,-79.46,18.0g ,3.1MN ,86 km W from Ivujivik
8/6/09,20:33:14,62.02,-79.53,18.0g ,3.6MN ,95 km SW from Ivujivik
8/5/09,13:11:06,48.86,-128.93,10.0g ,3.0Mw ,222 km W of Tofino
8/4/09,13:06:35,48.86,-128.99,10.0g ,3.0Mw ,226 km W of Tofino
8/2/09,17:16:03,51.26,-131.33,10.0g ,3.1Mw ,223 km SSE of Sandspit
8/2/09,11:06:34,66.3,-142.72,30.0g ,3.1ML ,281 km ENE of Fairbanks
7/31/09,17:46:50,61.05,-125.5,1.0g ,4.3Mw ,208 km ENE of Watson Lk.
7/31/09,11:09:45,47.97,-113.41,10.8* ,3.0ML ,197 km SSW of Lethbridge
7/30/09,6:51:19,61.64,-149.06,10.0g ,4.2ML ,64 km ENE of Anchorage
7/29/09,12:40:59,71.34,-71.42,18.0g ,3.3MN ,142 km NW from Clyde River
7/29/09,9:05:40,58.92,-137.24,1.0g ,3.1ML ,116 km W of Haines
7/27/09,23:47:17,49.07,-129.62,10.0g ,3.1Mw ,240 km SW of Pt. Hardy
7/27/09,23:24:10,76.72,-122.4,18.0g ,3.8ML ,97 km NW from Mould Bay
7/24/09,21:18:30,44.38,-56.05,18.0g ,3.0ML ,Laurentian Slope. 
7/21/09,19:08:08,70.59,-68.12,18.0g ,4.2Mw ,15 km NE from Clyde River
7/21/09,14:20:56,49.73,-65.71,13.8* ,4.2MN ,LOWER ST. LAWRENCE SEISMIC ZONE
7/21/09,12:27:47,70.49,-67.41,18.0g ,3.0MN ,44 km E from Clyde River
7/21/09,12:14:20,70.7,-67.45,18.0g ,3.4MN ,47 km NE from Clyde River
7/20/09,19:31:35,44.98,-54.66,18.0g ,3.7MN ,Laurentian slope region. 
7/19/09,17:32:07,50.52,-130.24,10.0g ,3.3Mw ,200 km W of Pt. Hardy
7/19/09,6:44:33,67.74,-54.97,18.0g ,3.8ML ,Western Greenland. 
7/18/09,23:06:59,47.46,-128.9,10.0g ,3.3Mw ,290 km WSW of Tofino
7/18/09,12:06:46,50.51,-130.25,10.0g ,3.4Mw ,201 km W of Pt. Hardy
7/18/09,11:11:03,50.5,-130.3,10.0g ,3.5Mw ,204 km W of Pt. Hardy
7/17/09,0:51:10,75.15,-73.52,18.0g ,3.8ML ,BAFFIN BAY SEISMIC ZONE. 
7/16/09,18:57:46,66.28,-142.04,5.0g ,3.8ML ,275 km NW of Dawson
7/15/09,10:32:18,60.4,-129.76,1.0g ,3.2ML ,61 km WNW of Watson Lk.
7/15/09,7:44:49,50.62,-129.63,10.0g ,3.8Mw ,156 km W of Pt. Hardy
7/15/09,3:10:14,70.59,-67.48,18.0g ,3.0MN ,45 km E from Clyde River
7/12/09,12:07:27,75.19,-73.16,18.0g ,3.2ML ,Baffin Bay. Aftershock. 
7/10/09,16:28:58,48.98,-129.31,10.0g ,3.5Mw ,234 km SW of Pt. Hardy
